java_file,hsd
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_makeRuleNames_0.java,14.259
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_exitInt_stack_count_7.java,3.5
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_exitSwitch_lookup_45.java,3.5
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterName_string_32.java,3.5
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterInstruction_operand_36.java,3.5
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_operand_label_31.java,5.625
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_switch_lookup_32.java,5.625
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmLexer_getRuleNames_7.java,4.5
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterEveryRule_50.java,3
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_instruction_operand_28.java,5.625
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_id_value_17.java,5.625
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_label_24.java,5.625
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_exitId_5.java,3.5
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_exitString_var_count_13.java,3.5
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmLexer_getChannelNames_9.java,4.5
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterId_4.java,3.5
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_enterLabel_28.java,3.5
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmParser_header_11.java,9.075
/cache/target/generated-sources/antlr4/net/runelite/cache/script/assembler/rs2asmBaseListener_visitErrorNode_53.java,3
